number;group;name;suggested_cost_price;extra_cost;sales_price;unit_id;stock_quantity;description;min_inventory_quantity;min_sales_quantity;min_purchase_quantity;barcode;default_location_id;variation_id;weight;weight_unit;width;height;depth;size_unit;supplier_product_number;is_barred;discount_group;image_url;Har batchstyring;has_serial_numbers;default_supplier_id
SOL-V20372005F;25;; kr 978,71 ;; kr 2.014 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17517027;25;; kr 978,94 ;; kr 2.014 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-D100953S;25;; kr 978,94 ;; kr 2.014 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-D150953S;25;; kr 978,94 ;; kr 2.014 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-D170953S;25;; kr 978,94 ;; kr 2.014 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-DV100091S;25;; kr 978,94 ;; kr 2.014 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A14004;25;; kr 979,64 ;; kr 2.016 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16511002;25;; kr 1.008,77 ;; kr 2.017 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17127102.1;25;; kr 1.042,47 ;; kr 2.019 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13127104;25;; kr 1.042,94 ;; kr 2.020 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V20600233A;25;; kr 981,63 ;; kr 2.020 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19610015;25;; kr 981,75 ;; kr 2.020 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60511325S.4;25;; kr 1.043,76 ;; kr 2.021 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18020051;25;; kr 1.044,23 ;; kr 2.022 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-400050M70;25;; kr 982,80 ;; kr 2.022 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605113032Z0R.2;25;; kr 1.045,16 ;; kr 2.024 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-61653001;25;; kr 983,85 ;; kr 2.024 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-61685004;25;; kr 983,85 ;; kr 2.024 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-61685005;25;; kr 983,85 ;; kr 2.024 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-14613015;25;; kr 984,20 ;; kr 2.025 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19027288;25;; kr 1.046,45 ;; kr 2.026 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17610021;25;; kr 985,61 ;; kr 2.028 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-SPW00027;25;; kr 1.051,60 ;; kr 2.029 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60400104;25;; kr 986,31 ;; kr 2.029 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19414012;25;; kr 987,01 ;; kr 2.031 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60972508;25;; kr 987,01 ;; kr 2.031 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12120024;25;; kr 1.016,38 ;; kr 2.032 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1A013015;25;; kr 987,71 ;; kr 2.032 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605113125ZI0.12;25;; kr 1.049,49 ;; kr 2.032 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18321020;25;; kr 1.016,73 ;; kr 2.033 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16526076;25;; kr 1.049,96 ;; kr 2.033 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605B0011;25;; kr 1.050,43 ;; kr 2.034 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13721009;25;; kr 1.051,25 ;; kr 2.036 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17217103.1;25;; kr 989,82 ;; kr 2.037 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40045070R;25;; kr 989,82 ;; kr 2.037 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13411100;25;; kr 990,17 ;; kr 2.037 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60700075;25;; kr 1.019,42 ;; kr 2.038 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1A021113;25;; kr 1.053,00 ;; kr 2.039 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16720062;25;; kr 1.053,47 ;; kr 2.040 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1A02121;25;; kr 1.054,29 ;; kr 2.042 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1A027032;25;; kr 1.054,29 ;; kr 2.042 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24350032;25;; kr 992,98 ;; kr 2.043 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16121028;25;; kr 993,33 ;; kr 2.044 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-22510009;25;; kr 993,33 ;; kr 2.044 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13813026.1;25;; kr 996,14 ;; kr 2.050 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40830160.2;25;; kr 996,14 ;; kr 2.050 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-25713501;25;; kr 996,49 ;; kr 2.050 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605B0123;25;; kr 1.059,55 ;; kr 2.052 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40030106K;25;; kr 997,54 ;; kr 2.053 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40030107K;25;; kr 997,54 ;; kr 2.053 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40030108K;25;; kr 997,54 ;; kr 2.053 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40030109K;25;; kr 997,54 ;; kr 2.053 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40030112K;25;; kr 997,54 ;; kr 2.053 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-25410003;25;; kr 1.027,03 ;; kr 2.053 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-25410103;25;; kr 1.027,03 ;; kr 2.053 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-25410103.48;25;; kr 1.027,03 ;; kr 2.053 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13222002;25;; kr 1.060,96 ;; kr 2.055 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13620030;25;; kr 1.060,96 ;; kr 2.055 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13627054;25;; kr 1.060,96 ;; kr 2.055 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13827254;25;; kr 1.060,96 ;; kr 2.055 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13827254.1;25;; kr 1.060,96 ;; kr 2.055 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17821009;25;; kr 1.060,96 ;; kr 2.055 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1A022009;25;; kr 1.060,96 ;; kr 2.055 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40044130;25;; kr 1.060,96 ;; kr 2.055 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16624126;25;; kr 1.062,24 ;; kr 2.057 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19410001.1;25;; kr 1.000,70 ;; kr 2.059 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60571082.1;25;; kr 1.000,70 ;; kr 2.059 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18021020;25;; kr 1.030,07 ;; kr 2.059 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40070092;25;; kr 1.001,05 ;; kr 2.060 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19017108;25;; kr 1.001,40 ;; kr 2.061 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17310002;25;; kr 1.002,11 ;; kr 2.062 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-12120016;25;; kr 1.032,41 ;; kr 2.064 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60539045.04;25;; kr 1.003,16 ;; kr 2.064 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40740050;25;; kr 1.003,51 ;; kr 2.065 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V45062004A;25;; kr 1.003,86 ;; kr 2.066 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19411016M;25;; kr 1.004,21 ;; kr 2.066 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60596042.142;25;; kr 1.004,21 ;; kr 2.066 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17510020.5C;25;; kr 962,33 ;; kr 2.066 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24880224P;25;; kr 1.067,04 ;; kr 2.066 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17011002;25;; kr 1.034,98 ;; kr 2.069 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16724027;25;; kr 1.068,80 ;; kr 2.070 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605B0091;25;; kr 1.068,80 ;; kr 2.070 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13423004;25;; kr 1.069,26 ;; kr 2.071 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17B21073;25;; kr 1.069,26 ;; kr 2.071 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17113116;25;; kr 1.006,67 ;; kr 2.071 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13222003;25;; kr 1.069,73 ;; kr 2.072 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17622001;25;; kr 1.069,73 ;; kr 2.072 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17622007;25;; kr 1.069,73 ;; kr 2.072 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17622008;25;; kr 1.069,73 ;; kr 2.072 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60530008;25;; kr 1.069,73 ;; kr 2.072 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40035106;25;; kr 1.008,07 ;; kr 2.074 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40035107;25;; kr 1.008,07 ;; kr 2.074 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40035108;25;; kr 1.008,07 ;; kr 2.074 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40035109;25;; kr 1.008,07 ;; kr 2.074 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40035111;25;; kr 1.008,07 ;; kr 2.074 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40035112;25;; kr 1.008,07 ;; kr 2.074 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17813015;25;; kr 1.008,77 ;; kr 2.076 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60800041;25;; kr 1.009,13 ;; kr 2.076 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18125047;25;; kr 1.072,77 ;; kr 2.077 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24813500.42;25;; kr 1.072,77 ;; kr 2.077 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17713115.1;25;; kr 1.009,83 ;; kr 2.078 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17414007;25;; kr 1.010,53 ;; kr 2.079 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40019110;25;; kr 1.010,53 ;; kr 2.079 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60946021;25;; kr 1.010,53 ;; kr 2.079 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19417037;25;; kr 1.010,88 ;; kr 2.080 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19513017.1;25;; kr 1.075,00 ;; kr 2.082 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-30325001;25;; kr 1.011,93 ;; kr 2.082 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24880201;25;; kr 1.076,28 ;; kr 2.084 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60596042.072;25;; kr 1.013,69 ;; kr 2.086 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60575041.58;25;; kr 1.014,04 ;; kr 2.087 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A17037;25;; kr 1.014,74 ;; kr 2.088 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16524113;25;; kr 1.078,51 ;; kr 2.088 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16624112;25;; kr 1.078,51 ;; kr 2.088 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60594010A;25;; kr 1.015,44 ;; kr 2.089 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-SPW00046;25;; kr 1.083,89 ;; kr 2.091 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60571043.58;25;; kr 1.016,50 ;; kr 2.092 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60994056;25;; kr 1.016,50 ;; kr 2.092 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-31211001;25;; kr 1.017,55 ;; kr 2.094 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17111002;25;; kr 1.047,62 ;; kr 2.094 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13840210G;25;; kr 1.017,90 ;; kr 2.094 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13940210G;25;; kr 1.017,90 ;; kr 2.094 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17240112;25;; kr 1.017,90 ;; kr 2.094 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17340111;25;; kr 1.017,90 ;; kr 2.094 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17B40210G;25;; kr 1.017,90 ;; kr 2.094 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17517105;25;; kr 1.018,60 ;; kr 2.096 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40022109;25;; kr 1.018,60 ;; kr 2.096 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13410010;25;; kr 1.018,95 ;; kr 2.097 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17213116;25;; kr 1.019,30 ;; kr 2.097 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18021027;25;; kr 1.084,59 ;; kr 2.100 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17110025.02;25;; kr 1.021,06 ;; kr 2.101 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V46340862G;25;; kr 1.021,41 ;; kr 2.102 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V48642021F;25;; kr 1.021,41 ;; kr 2.102 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020100;25;; kr 1.085,88 ;; kr 2.103 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17110017;25;; kr 1.022,11 ;; kr 2.103 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17322012;25;; kr 1.086,35 ;; kr 2.104 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17322013;25;; kr 1.086,35 ;; kr 2.104 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60574043.56;25;; kr 1.022,46 ;; kr 2.104 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17410033;25;; kr 1.022,81 ;; kr 2.105 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19513016;25;; kr 1.022,81 ;; kr 2.105 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60900826;25;; kr 1.022,81 ;; kr 2.105 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24820201;25;; kr 1.086,81 ;; kr 2.105 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19411050;25;; kr 1.023,52 ;; kr 2.106 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17524052;25;; kr 1.087,63 ;; kr 2.106 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19017007;25;; kr 1.023,87 ;; kr 2.107 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60939086;25;; kr 1.024,22 ;; kr 2.107 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-H0945075100;25;; kr 1.025,51 ;; kr 2.110 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-GC021011;25;; kr 1.055,57 ;; kr 2.110 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V30602010F;25;; kr 1.027,85 ;; kr 2.115 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19421090.3;25;; kr 1.092,55 ;; kr 2.116 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19422045;25;; kr 1.092,55 ;; kr 2.116 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18025170;25;; kr 1.093,83 ;; kr 2.118 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24813511.3;25;; kr 1.031,94 ;; kr 2.123 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60572013;25;; kr 1.032,29 ;; kr 2.124 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17125060;25;; kr 1.096,88 ;; kr 2.124 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19022055;25;; kr 1.097,34 ;; kr 2.125 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60420228;25;; kr 1.097,46 ;; kr 2.125 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V20600237A;25;; kr 1.034,28 ;; kr 2.128 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V45962075F;25;; kr 1.034,87 ;; kr 2.129 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19611038;25;; kr 1.035,80 ;; kr 2.131 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1A011051;25;; kr 1.035,80 ;; kr 2.131 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40030125A;25;; kr 1.036,85 ;; kr 2.133 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A17034;25;; kr 1.037,21 ;; kr 2.134 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17417028;25;; kr 1.037,56 ;; kr 2.135 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60994050;25;; kr 1.037,91 ;; kr 2.136 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-25414302;25;; kr 1.038,26 ;; kr 2.136 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16722006.1;25;; kr 1.104,36 ;; kr 2.139 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16722006.2;25;; kr 1.104,36 ;; kr 2.139 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24880002P;25;; kr 1.104,83 ;; kr 2.139 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17711100;25;; kr 1.040,01 ;; kr 2.140 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A17027;25;; kr 1.040,36 ;; kr 2.141 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13722037;25;; kr 1.105,65 ;; kr 2.141 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13824027;25;; kr 1.105,65 ;; kr 2.141 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17122024G;25;; kr 1.105,65 ;; kr 2.141 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17110030;25;; kr 1.041,07 ;; kr 2.142 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-36111001;25;; kr 1.041,07 ;; kr 2.142 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60167000;25;; kr 1.041,07 ;; kr 2.142 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16620135;25;; kr 1.106,94 ;; kr 2.144 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17117111.2B;25;; kr 1.043,52 ;; kr 2.147 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60730028;25;; kr 1.043,52 ;; kr 2.147 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19225001.431A;25;; kr 1.043,87 ;; kr 2.148 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17210026.1;25;; kr 1.044,23 ;; kr 2.149 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60575041.34;25;; kr 1.044,23 ;; kr 2.149 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605B0077;25;; kr 1.109,63 ;; kr 2.149 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18211100;25;; kr 1.044,58 ;; kr 2.149 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60594011A;25;; kr 1.045,63 ;; kr 2.152 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24860210;25;; kr 1.112,20 ;; kr 2.154 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-24863203;25;; kr 1.112,20 ;; kr 2.154 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17121021;25;; kr 1.112,67 ;; kr 2.155 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605113075Z0.9;25;; kr 1.112,67 ;; kr 2.155 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60511310.1.10;25;; kr 1.112,67 ;; kr 2.155 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-M7510603373;25;; kr 1.112,67 ;; kr 2.155 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40840120.1;25;; kr 1.047,38 ;; kr 2.155 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17117100.1;25;; kr 1.047,74 ;; kr 2.156 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16510010;25;; kr 1.048,09 ;; kr 2.157 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-25414352;25;; kr 1.048,79 ;; kr 2.158 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60900182;25;; kr 1.049,84 ;; kr 2.160 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19411076;25;; kr 1.080,61 ;; kr 2.161 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19020007;25;; kr 1.117,12 ;; kr 2.163 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-61694007;25;; kr 1.117,12 ;; kr 2.163 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13821020;25;; kr 1.082,25 ;; kr 2.164 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19427138;25;; kr 1.117,47 ;; kr 2.164 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60900816;25;; kr 1.052,30 ;; kr 2.165 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60900821;25;; kr 1.052,30 ;; kr 2.165 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19024099;25;; kr 1.118,40 ;; kr 2.166 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-HSPCE00001;25;; kr 1.053,00 ;; kr 2.167 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17210004.1;25;; kr 1.053,35 ;; kr 2.167 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-M00000004;25;; kr 1.054,05 ;; kr 2.169 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17410001.1;25;; kr 1.054,40 ;; kr 2.170 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17410001.2;25;; kr 1.054,40 ;; kr 2.170 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1A012015.01;25;; kr 1.054,76 ;; kr 2.170 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17A22001;25;; kr 1.121,45 ;; kr 2.172 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-SPW00031;25;; kr 1.126,48 ;; kr 2.173 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40050130;25;; kr 1.122,38 ;; kr 2.173 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60511107S.13;25;; kr 1.123,20 ;; kr 2.175 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13224046;25;; kr 1.123,67 ;; kr 2.176 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16721005;25;; kr 1.123,67 ;; kr 2.176 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16721051;25;; kr 1.123,67 ;; kr 2.176 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17327102;25;; kr 1.123,67 ;; kr 2.176 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40044131;25;; kr 1.123,67 ;; kr 2.176 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-10640100;25;; kr 1.057,91 ;; kr 2.177 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-605B0067;25;; kr 1.124,02 ;; kr 2.177 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-GC020026;25;; kr 1.124,02 ;; kr 2.177 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18017001;25;; kr 1.058,27 ;; kr 2.178 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60574082.1;25;; kr 1.058,97 ;; kr 2.179 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-60730029;25;; kr 1.059,67 ;; kr 2.180 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16522048;25;; kr 1.127,65 ;; kr 2.184 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-16522052;25;; kr 1.127,65 ;; kr 2.184 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-M87508094;25;; kr 1.092,78 ;; kr 2.185 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19024019;25;; kr 1.128,93 ;; kr 2.186 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-40051130;25;; kr 1.129,28 ;; kr 2.187 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13822002.2;25;; kr 1.129,75 ;; kr 2.188 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13822003.2;25;; kr 1.129,75 ;; kr 2.188 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-13822004;25;; kr 1.129,75 ;; kr 2.188 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-17422001G.1;25;; kr 1.129,75 ;; kr 2.188 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-18512010;25;; kr 1.063,88 ;; kr 2.189 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-V20602157F;25;; kr 1.064,12 ;; kr 2.190 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-1D020144;25;; kr 1.131,51 ;; kr 2.191 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-61300024;25;; kr 1.131,51 ;; kr 2.191 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-10412001;25;; kr 1.096,29 ;; kr 2.192 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-14711005;25;; kr 1.096,29 ;; kr 2.192 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-14711006;25;; kr 1.096,29 ;; kr 2.192 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19411002;25;; kr 1.096,29 ;; kr 2.192 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19411003;25;; kr 1.096,29 ;; kr 2.192 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19411006;25;; kr 1.096,29 ;; kr 2.192 ;;;;;;;;;;;;;;;;;;;;;;200602
SOL-19411013;25;; kr 1.096,29 ;; kr 2.192 ;;;;;;;;;;;;;;;;;;;;;;200602
